#Station Number:A02170
#Station Name:Sacramento River at Fremont Weir (West End)
#Station Type:Surface Water
#Parameter:Stage
#Output Interval (Unit of Measure):Daily Mean (FOOT)
#Output Date Range:Period of record
#Start and End Date of Output Date Range:10/01/1982 - 08/18/2021
#Query Date and Time:10/27/2021 22:33:24
Date Time,Stage Daily Mean (FOOT),Quality Code
04/10/1984 00:00:00, ,255: No data exists
04/11/1984 00:00:00, ,255: No data exists
04/12/1984 00:00:00, ,255: No data exists
04/13/1984 00:00:00, ,255: No data exists
04/14/1984 00:00:00, ,255: No data exists
04/15/1984 00:00:00, ,255: No data exists
04/16/1984 00:00:00, ,255: No data exists
04/17/1984 00:00:00, ,255: No data exists
04/18/1984 00:00:00, ,255: No data exists
04/19/1984 00:00:00, ,255: No data exists
04/20/1984 00:00:00, ,255: No data exists
04/21/1984 00:00:00, ,255: No data exists
04/22/1984 00:00:00, ,255: No data exists
04/23/1984 00:00:00, ,255: No data exists
04/24/1984 00:00:00, ,255: No data exists
04/25/1984 00:00:00, ,255: No data exists
04/26/1984 00:00:00, ,255: No data exists
04/27/1984 00:00:00, ,255: No data exists
04/28/1984 00:00:00, ,255: No data exists
04/29/1984 00:00:00, ,255: No data exists
04/30/1984 00:00:00, ,255: No data exists
05/01/1984 00:00:00, ,255: No data exists
05/02/1984 00:00:00, ,255: No data exists
05/03/1984 00:00:00, ,255: No data exists
05/04/1984 00:00:00, ,255: No data exists
05/05/1984 00:00:00, ,255: No data exists
05/06/1984 00:00:00, ,255: No data exists
05/07/1984 00:00:00, ,255: No data exists
05/08/1984 00:00:00, ,255: No data exists
05/09/1984 00:00:00, ,255: No data exists
05/10/1984 00:00:00, ,255: No data exists
05/11/1984 00:00:00, ,255: No data exists
05/12/1984 00:00:00, ,255: No data exists
05/13/1984 00:00:00, ,255: No data exists
05/14/1984 00:00:00, ,255: No data exists
05/15/1984 00:00:00, ,255: No data exists
05/16/1984 00:00:00, ,255: No data exists
05/17/1984 00:00:00, ,255: No data exists
05/18/1984 00:00:00, ,255: No data exists
