dateTime,mean_Temp,mean_discharge,mean_stage
1995-04-01T00:00:00Z,NA,46681.58940397351,12.051672185430464
1995-05-01T00:00:00Z,NA,64003.14180107527,12.591586021505377
1995-06-01T00:00:00Z,NA,32994.296875,12.199809027777778
1995-07-01T00:00:00Z,NA,24660.730174731183,12.257745295698925
1995-08-01T00:00:00Z,NA,11604.358870967742,12.144317876344086
1995-09-01T00:00:00Z,NA,15558.702083333334,12.134006944444444
1995-10-01T00:00:00Z,NA,7749.278561827957,11.795097446236559
1995-11-01T00:00:00Z,NA,6887.938541666666,11.416972222222222
1995-12-01T00:00:00Z,NA,21532.276984126984,11.908087301587301
1996-01-01T00:00:00Z,NA,35643.227521929824,11.946003289473683
1996-02-01T00:00:00Z,NA,97497.52011494253,13.047920258620689
1996-03-01T00:00:00Z,NA,64874.19321236559,12.511851478494624
1996-04-01T00:00:00Z,NA,31917.465277777777,11.804180555555556
1996-05-01T00:00:00Z,NA,18573.519696969695,11.800939393939395
1996-10-01T00:00:00Z,NA,7508.915048543689,11.566962552011097
1996-11-01T00:00:00Z,NA,NA,11.42860763888889
1996-12-01T00:00:00Z,NA,51827.128696236556,12.316686827956989
1997-01-01T00:00:00Z,NA,NA,14.531653781512604
1997-02-01T00:00:00Z,NA,NA,12.627455357142857
1997-03-01T00:00:00Z,NA,NA,11.787903225806451
1997-04-01T00:00:00Z,NA,NA,11.422079861111111
1997-05-01T00:00:00Z,NA,NA,11.776031586021505
1997-06-01T00:00:00Z,NA,7329.529166666666,12.049753472222223
1997-07-01T00:00:00Z,NA,10193.994287634408,12.175389784946237
1997-08-01T00:00:00Z,NA,8639.115255376344,12.262620967741935
1997-09-01T00:00:00Z,NA,4278.273958333333,12.026135416666667
1997-10-01T00:00:00Z,NA,5155.1411290322585,12.021999327956989
1997-11-01T00:00:00Z,NA,6648.953472222222,12.202149305555556
1997-12-01T00:00:00Z,NA,13685.301075268817,12.132271505376345
1998-01-01T00:00:00Z,NA,55538.76377688172,12.787449596774193
1998-02-01T00:00:00Z,NA,195296.52157738095,14.761510416666667
1998-03-01T00:00:00Z,NA,80348.72043010753,12.917721774193549
1998-04-01T00:00:00Z,NA,59023.775347222225,12.486965277777777
1998-05-01T00:00:00Z,NA,42029.76545698925,12.362799059139785
1998-06-01T00:00:00Z,NA,50429.59340277778,12.646506944444445
1998-07-01T00:00:00Z,NA,20866.175403225807,12.39216061827957
1998-08-01T00:00:00Z,NA,13208.480510752688,12.329697580645162
1998-09-01T00:00:00Z,NA,16925.261805555554,12.351861111111111
1998-10-01T00:00:00Z,NA,9996.140456989247,11.766905241935484
1998-11-01T00:00:00Z,NA,13662.606944444444,11.613329861111112
1998-12-01T00:00:00Z,NA,34902.95934139785,11.597745295698925
1999-01-01T00:00:00Z,NA,26543.757056451614,11.607372311827957
1999-02-01T00:00:00Z,NA,70714.83928571429,12.22774181547619
1999-03-01T00:00:00Z,NA,57163.57325268817,12.11926747311828
1999-04-01T00:00:00Z,NA,27964.629861111112,11.621822916666666
1999-05-01T00:00:00Z,NA,17649.712365591397,11.684173387096774
1999-06-01T00:00:00Z,NA,12429.853472222223,11.786965277777778
1999-07-01T00:00:00Z,NA,13745.53192204301,11.92865255376344
1999-08-01T00:00:00Z,NA,11956.620295698925,11.741360887096775
1999-09-01T00:00:00Z,NA,10279.004513888889,11.779180555555556
1999-10-01T00:00:00Z,NA,6956.700940860215,11.595094086021506
1999-11-01T00:00:00Z,NA,9090.375,11.48676388888889
1999-12-01T00:00:00Z,NA,11425.85685483871,11.274939516129033
2000-01-01T00:00:00Z,NA,17428.056115591397,11.587352150537635
2000-02-01T00:00:00Z,NA,66778.42528735632,12.632622126436782
2000-03-01T00:00:00Z,NA,75409.7375672043,12.423659274193549
2000-04-01T00:00:00Z,NA,23581.15763888889,11.78411111111111
2000-05-01T00:00:00Z,NA,17659.63172043011,11.839959677419355
2000-06-01T00:00:00Z,NA,11590.22013888889,12.155618055555555
2000-07-01T00:00:00Z,NA,13611.09375,12.147668010752689
2000-08-01T00:00:00Z,NA,11281.334005376344,12.091041666666667
2000-09-01T00:00:00Z,NA,9461.849305555555,11.950083333333334
2000-10-01T00:00:00Z,NA,8199.841061827958,11.803407258064516
2000-11-01T00:00:00Z,NA,8571.151736111111,11.412315972222222
2000-12-01T00:00:00Z,NA,9680.220766129032,11.356229838709677
2001-01-01T00:00:00Z,NA,12721.751008064517,11.60922379032258
2001-02-01T00:00:00Z,NA,17757.423735119046,11.737287946428571
2001-03-01T00:00:00Z,NA,22549.328629032258,11.933592069892473
2001-04-01T00:00:00Z,NA,10452.254166666668,11.51778125
2001-05-01T00:00:00Z,NA,8027.3669505962525,11.828708688245316
2001-06-01T00:00:00Z,NA,8945.182291666666,11.852159722222222
2001-07-01T00:00:00Z,NA,10769.726142473119,12.148370295698925
2001-08-01T00:00:00Z,NA,NA,12.056209677419355
2001-09-01T00:00:00Z,NA,NA,12.044159722222222
2001-10-01T00:00:00Z,NA,8349.599462365592,11.754364919354838
2001-11-01T00:00:00Z,NA,10718.095486111111,11.711541666666667
2001-12-01T00:00:00Z,NA,24504.541330645163,11.808209005376344
2002-01-01T00:00:00Z,NA,37567.80779569892,11.93924059139785
2002-02-01T00:00:00Z,NA,14933.486235119048,11.583311011904762
2002-03-01T00:00:00Z,NA,17782.368615591397,11.70022177419355
2002-04-01T00:00:00Z,NA,12929.581944444444,11.697111111111111
2002-05-01T00:00:00Z,NA,10435.67439516129,11.720426747311828
2002-06-01T00:00:00Z,NA,8952.721875,11.90770486111111
