date,mean_Temp,mean_discharge,mean_stage
1995-08-31,NA,13420.9375,11.831041666666668
1995-09-01,NA,13527.770833333334,12.006666666666666
1995-09-02,NA,14604.166666666666,12.064479166666667
1995-09-03,NA,12200.416666666666,12.128333333333334
1995-09-04,NA,11515.9375,12.1078125
1995-09-05,NA,11097.604166666666,11.946875
1995-09-06,NA,10367.708333333334,11.791666666666666
1995-09-07,NA,10190.729166666666,11.9371875
1995-09-08,NA,10589.739583333334,12.136354166666667
1995-09-09,NA,14235,12.393645833333334
1995-09-10,NA,18533.125,12.335520833333334
1995-09-11,NA,17107.729166666668,12.19125
1995-09-12,NA,16785.833333333332,12.0896875
1995-09-13,NA,17651.53125,12.113125
1995-09-14,NA,19360.135416666668,12.15875
1995-09-15,NA,16999.791666666668,12.082708333333333
1995-09-16,NA,17205.041666666668,12.1540625
1995-09-17,NA,18376.822916666668,12.041145833333333
1995-09-18,NA,14643.75,11.986770833333333
1995-09-19,NA,13298.333333333334,11.999166666666667
1995-09-20,NA,15761.354166666666,12.179270833333334
1995-09-21,NA,18792.145833333332,12.381875
1995-09-22,NA,18823.4375,12.405208333333333
1995-09-23,NA,17147.291666666668,12.309791666666667
1995-09-24,NA,16607.395833333332,12.201145833333333
1995-09-25,NA,16688.020833333332,12.202708333333334
1995-09-26,NA,15996.145833333334,12.184583333333332
1995-09-27,NA,16022.916666666666,12.2415625
1995-09-28,NA,18097.916666666668,12.224791666666667
1995-09-29,NA,19429.791666666668,12.05875
1995-09-30,NA,15103.479166666666,11.9653125
1995-10-01,NA,13640.625,11.9678125
1995-10-02,NA,11582.916666666666,12.002708333333333
1995-10-03,NA,10318.125,11.9884375
1995-10-04,NA,6905.520833333333,11.856666666666667
1995-10-05,NA,3557.3958333333335,11.856666666666667
1995-10-06,NA,8281.802083333334,12.020104166666666
1995-10-07,NA,8904.583333333334,12.18875
1995-10-08,NA,10282.8125,12.209270833333333
1995-10-09,NA,12082.708333333334,12.046145833333334
1995-10-10,NA,9546.666666666666,11.898645833333333
1995-10-11,NA,7679.697916666667,11.990416666666667
1995-10-12,NA,13058.010416666666,11.875104166666667
1995-10-13,NA,8115.625,11.625729166666666
1995-10-14,NA,7076.979166666667,11.639687499999999
1995-10-15,NA,8328.947916666666,12.016145833333333
1995-10-16,NA,12334.479166666666,11.84875
1995-10-17,NA,6516.9375,11.567083333333333
1995-10-18,NA,6132.291666666667,11.474791666666667
1995-10-19,NA,2621.875,11.468854166666667
1995-10-20,NA,4258.520833333333,11.570208333333333
1995-10-21,NA,4957.291666666667,11.6646875
1995-10-22,NA,1313.0833333333333,11.413958333333333
1995-10-23,NA,2816.25,11.478333333333333
1995-10-24,NA,5511.354166666667,11.523645833333333
1995-10-25,NA,6910,11.6009375
1995-10-26,NA,9183.4375,11.5453125
1995-10-27,NA,8203.802083333334,11.543020833333333
1995-10-28,NA,7785.166666666667,11.7246875
1995-10-29,NA,7915.729166666667,11.9684375
1995-10-30,NA,7564.239583333333,12.063229166666666
1995-10-31,NA,6840.760416666667,12.009791666666667
1995-11-01,NA,4502.84375,11.698125
1995-11-02,NA,4283.958333333333,11.554895833333333
1995-11-03,NA,3496.0416666666665,11.395833333333334
1995-11-04,NA,3168.2395833333335,11.4134375
1995-11-05,NA,4718.229166666667,11.476770833333333
1995-11-06,NA,7022.5,11.4978125
1995-11-07,NA,7994.6875,11.3265625
1995-11-08,NA,7269.583333333333,11.3440625
1995-11-09,NA,7585.625,11.621458333333333
1995-11-10,NA,11660.208333333334,11.65875
1995-11-11,NA,10844.84375,11.375104166666667
1995-11-12,NA,9694.791666666666,11.34125
1995-11-13,NA,9259.791666666666,11.297916666666666
1995-11-14,NA,7905.125,11.324479166666666
1995-11-15,NA,7005.729166666667,11.457708333333333
1995-11-16,NA,7748.0625,11.395625
1995-11-17,NA,6061.979166666667,11.194166666666666
1995-11-18,NA,4542.708333333333,11.235
1995-11-19,NA,3523.84375,11.3378125
1995-11-20,NA,3432.34375,11.412604166666666
1995-11-21,NA,3736.875,11.6421875
1995-11-22,NA,7383.541666666667,11.548645833333333
1995-11-23,NA,8296.666666666666,11.480833333333333
1995-11-24,NA,10319.0625,11.4671875
1995-11-25,NA,9598.541666666666,11.485312500000001
1995-11-26,NA,13818.40625,11.598020833333333
1995-11-27,NA,9193.4375,11.267916666666666
1995-11-28,NA,6600.9375,11.192291666666666
1995-11-29,NA,3489.7604166666665,11.203333333333333
1995-11-30,NA,2479.7916666666665,11.2640625
1995-12-05,NA,-72071.66666666667,13.024166666666666
1995-12-06,NA,8273.395833333334,11.6790625
1995-12-07,NA,8024.895833333333,11.645729166666667
1995-12-08,NA,9987.708333333334,11.585520833333334
1995-12-09,NA,11565.416666666666,11.5021875
1995-12-10,NA,8891.458333333334,11.502604166666666
1995-12-11,NA,9284.760416666666,11.926979166666667
1995-12-12,NA,5993.020833333333,13.1659375
1995-12-13,NA,41627.395833333336,12.7275
1995-12-14,NA,35759.083333333336,11.977604166666666
1995-12-15,NA,35607.28125,11.852916666666667
1995-12-16,NA,35353.28125,11.785416666666666
1995-12-17,NA,32645.833333333332,11.703854166666666
1995-12-18,NA,33319.583333333336,11.872916666666667
1995-12-19,NA,32585.625,12.047083333333333
1995-12-20,NA,30800.458333333332,12.186770833333334
1995-12-21,NA,29805.645833333332,12.128229166666667
1995-12-22,NA,29451.979166666668,11.9959375
1995-12-23,NA,27480.520833333332,11.962916666666667
1995-12-24,NA,28259.791666666668,11.892083333333334
1995-12-25,NA,25598.4375,11.811770833333334
1995-12-26,NA,23473.229166666668,11.830520833333333
1995-12-27,NA,19664.166666666668,11.819895833333334
1995-12-28,NA,16645.729166666668,11.803645833333333
1995-12-29,NA,14108.677083333334,11.5628125
1995-12-30,NA,14493.854166666666,11.681875
1995-12-31,NA,14538.958333333334,11.679479166666667
1996-01-01,NA,16888.854166666668,11.560520833333333
1996-01-02,NA,19231.25,11.698333333333334
1996-01-03,NA,18834.479166666668,11.890625
1996-01-04,NA,19185.3125,11.983437499999999
1996-01-05,NA,19891.104166666668,11.830104166666667
1996-01-06,NA,19425.833333333332,11.6065625
1996-01-07,NA,75630,11.075625
1996-01-19,NA,277.609375,12.73171875
1996-01-20,NA,35035,11.970208333333334
1996-01-21,NA,37796.208333333336,12.1803125
1996-01-22,NA,45183.854166666664,12.1209375
1996-01-23,NA,46970.729166666664,11.7215625
1996-01-24,NA,46675.9375,11.828229166666667
1996-01-25,NA,47760.208333333336,12.169895833333333
1996-01-26,NA,44336.25,11.694895833333334
1996-01-27,NA,38034.75,12.080520833333333
1996-01-28,NA,49549.458333333336,12.194895833333334
1996-01-29,NA,47020.520833333336,11.9584375
1996-01-30,NA,47766.708333333336,12.0075
1996-01-31,NA,52239.791666666664,12.297395833333333
1996-02-01,NA,55561.84375,12.604375
1996-02-02,NA,56796.979166666664,12.575208333333332
1996-02-03,NA,58430.625,12.406979166666666
1996-02-04,NA,56846.208333333336,12.751354166666667
1996-02-05,NA,78785.20833333333,13.009583333333333
1996-02-06,NA,80051.875,12.62125
1996-02-07,NA,101922.83333333333,12.780625
1996-02-08,NA,120998.95833333333,12.935104166666667
1996-02-09,NA,122136.45833333333,13.1271875
1996-02-10,NA,110739.16666666667,13.116145833333333
1996-02-11,NA,97854.6875,12.808541666666667
1996-02-12,NA,84351.97916666667,12.622708333333334
1996-02-13,NA,72433.04166666667,12.6428125
1996-02-14,NA,67512.60416666667,12.610520833333334
1996-02-15,NA,63821.614583333336,12.661979166666667
1996-02-16,NA,64393.28125,12.7709375
1996-02-17,NA,61785.947916666664,12.969791666666667
1996-02-18,NA,65599.58333333333,13.013020833333334
1996-02-19,NA,68991.5625,13.271979166666666
1996-02-20,NA,81196.10416666667,13.732708333333333
1996-02-21,NA,99847.72916666667,13.904166666666667
1996-02-22,NA,129570.83333333333,13.8653125
1996-02-23,NA,155982.29166666666,13.564166666666667
1996-02-24,NA,159062.5,13.706145833333334
1996-02-25,NA,159916.66666666666,13.625208333333333
1996-02-26,NA,151291.66666666666,13.416354166666666
1996-02-27,NA,143555.20833333334,13.149791666666667
1996-02-28,NA,134951.04166666666,13.009895833333333
1996-02-29,NA,123039.58333333333,13.115833333333333
1996-03-01,NA,110764.58333333333,12.748020833333333
1996-03-02,NA,99058.33333333333,12.7209375
1996-03-03,NA,93863.33333333333,12.8503125
1996-03-04,NA,91072.17708333333,13.124270833333334
1996-03-05,NA,94509.69791666667,13.543645833333333
1996-03-06,NA,98054.16666666667,12.873854166666666
1996-03-07,NA,94096.16666666667,12.7009375
1996-03-08,NA,88193.07291666667,12.695729166666666
1996-03-09,NA,82943.26041666667,12.748645833333333
1996-03-10,NA,75785.20833333333,12.767708333333333
1996-03-11,NA,68910.20833333333,12.655625
1996-03-12,NA,66556.25,12.71625
1996-03-13,NA,66332.16666666667,12.824479166666666
1996-03-14,NA,69665.94791666667,12.629375
1996-03-15,NA,69245.72916666667,12.577708333333334
1996-03-16,NA,65954.6875,12.632083333333334
1996-03-17,NA,64699.375,12.624479166666667
1996-03-18,NA,63339.6875,12.628854166666667
1996-03-19,NA,61185.104166666664,12.616770833333334
1996-03-20,NA,59006.895833333336,12.549583333333333
1996-03-21,NA,53853.75,12.557708333333334
1996-03-22,NA,52863.416666666664,12.724166666666667
1996-03-23,NA,53377.916666666664,12.492604166666666
1996-03-24,NA,42450.3125,12.16
1996-03-25,NA,40345.395833333336,12.185104166666667
1996-03-26,NA,37036.6875,11.800416666666667
1996-03-27,NA,32769.895833333336,11.762291666666666
1996-03-28,NA,29145.229166666668,12.007604166666667
1996-03-29,NA,31343.625,11.744375
1996-03-30,NA,29033.958333333332,11.6115625
1996-03-31,NA,25643.75,11.592291666666666
1996-04-01,NA,23150.3125,12.0146875
1996-04-02,NA,33799.895833333336,12.124062499999999
1996-04-03,NA,39488.541666666664,12.048125
1996-04-04,NA,43337.177083333336,11.877395833333333
1996-04-05,NA,42003.4375,11.835104166666667
1996-04-06,NA,41094.583333333336,11.915833333333333
1996-04-07,NA,37995.104166666664,12.105208333333334
1996-04-08,NA,36452.5,12.365729166666666
1996-04-09,NA,37643.3125,12.2125
1996-04-10,NA,32919.375,12.013020833333334
1996-04-11,NA,32694.84375,11.9265625
1996-04-12,NA,30558.75,11.743125
1996-04-13,NA,27619.583333333332,11.567916666666667
1996-04-14,NA,27082.083333333332,11.530833333333334
1996-04-15,NA,24128.489583333332,11.655520833333334
1996-04-16,NA,27388.75,12.036458333333334
1996-04-17,NA,34862.697916666664,12.114895833333334
1996-04-18,NA,37738.229166666664,12.264583333333333
1996-04-19,NA,40445.572916666664,11.922083333333333
1996-04-20,NA,41582.989583333336,11.851458333333333
1996-04-21,NA,38939.166666666664,11.883020833333333
1996-04-22,NA,38682.395833333336,11.778333333333332
1996-04-23,NA,33108.46875,11.629270833333333
1996-04-24,NA,30385.802083333332,11.566354166666667
1996-04-25,NA,29743.854166666668,11.48125
1996-04-26,NA,24293.65625,11.300625
1996-04-27,NA,18574.583333333332,11.314270833333333
1996-04-28,NA,13065,11.2603125
1996-04-29,NA,21243.447916666668,11.319270833333333
1996-04-30,NA,17501.354166666668,11.467604166666666
1996-05-01,NA,18532.15625,11.656666666666666
1996-05-02,NA,20939.583333333332,11.766354166666666
1996-05-03,NA,22036.5625,11.904166666666667
1996-05-04,NA,23300.520833333332,11.930729166666667
1996-05-05,NA,23750,11.941770833333333
1996-05-06,NA,24204.28125,12.034375
1996-05-07,NA,21943.520833333332,12.1253125
1996-05-08,NA,19364.71875,12.019479166666667
1996-05-09,NA,17207.1875,11.870520833333334
1996-05-10,NA,13739.583333333334,11.600208333333333
1996-05-11,NA,10552.364583333334,11.4071875
1996-05-12,NA,7822.8125,11.520104166666666
1996-05-13,NA,8466.770833333334,11.756145833333333
1996-05-14,NA,31367.777777777777,11.639861111111111
1996-10-01,NA,-78500,12.56
1996-10-02,NA,13090.625,11.92875
1996-10-03,NA,13572.916666666666,11.82125
1996-10-04,NA,9465,11.6828125
1996-10-05,NA,9199.479166666666,11.618854166666667
1996-10-06,NA,8988.75,11.4928125
1996-10-07,NA,5906.395833333333,11.3759375
1996-10-08,NA,4943.78125,11.4821875
1996-10-09,NA,5048.614583333333,11.61875
1996-10-10,NA,10994.791666666666,11.799270833333333
1996-10-11,NA,8095.791666666667,11.553333333333333
1996-10-12,NA,7352.291666666667,11.6234375
1996-10-13,NA,9426.5625,11.665
1996-10-14,NA,9546.875,11.450416666666667
1996-10-15,NA,8128.4375,11.419583333333334
1996-10-16,NA,9594.458333333334,11.5428125
1996-10-17,NA,8978.395833333334,11.41375
1996-10-18,NA,6401.375,11.629791666666666
1996-10-19,NA,9918.489583333334,11.8165625
1996-10-20,NA,6067.34375,11.524479166666667
1996-10-21,NA,2074.0625,11.205729166666666
1996-10-22,NA,1773.2291666666667,11.122395833333334
1996-10-23,NA,409.5833333333333,11.393645833333334
1996-10-24,NA,2230.7083333333335,11.676354166666666
1996-10-25,NA,6830.697916666667,11.803020833333333
1996-10-26,NA,7636.458333333333,11.473645833333334
1996-10-27,NA,3777.8645833333335,11.041875
1996-10-28,NA,4754.0625,11.361770833333333
1996-10-29,NA,8308.125,11.897604166666667
1996-10-30,NA,12601.5625,11.821250000000001
1996-10-31,NA,13734.427083333334,11.710416666666667
1996-11-01,NA,13167.604166666666,11.376041666666667
1996-11-02,NA,10775.520833333334,11.3475
1996-11-03,NA,9428.020833333334,11.502604166666666
1996-11-04,NA,10101.770833333334,11.27125
1996-11-05,NA,7740.833333333333,11.061979166666667
1996-11-06,NA,6254.510416666667,11.015520833333333
1996-11-07,NA,NA,10.952395833333334
1996-11-08,NA,NA,10.9703125
1996-11-09,NA,NA,11.1215625
1996-11-10,NA,NA,11.304479166666667
1996-11-11,NA,NA,11.5159375
1996-11-12,NA,NA,11.492083333333333
1996-11-13,NA,NA,11.4146875
1996-11-14,NA,NA,11.46
1996-11-15,NA,NA,11.493958333333333
1996-11-16,NA,14643.458333333334,11.568645833333333
1996-11-17,NA,12877.083333333334,11.66875
1996-11-18,NA,11542.8125,11.536875
1996-11-19,NA,6673.229166666667,11.589270833333334
1996-11-20,NA,11814.479166666666,11.7796875
1996-11-21,NA,11547.708333333334,11.678541666666666
1996-11-22,NA,12015.197916666666,12.027395833333333
1996-11-23,NA,20703.6875,11.952083333333333
1996-11-24,NA,17783.4375,11.502916666666668
1996-11-25,NA,18820.104166666668,11.425208333333334
1996-11-26,NA,17957.572916666668,11.459895833333333
1996-11-27,NA,18478.083333333332,11.357916666666666
1996-11-28,NA,17369.583333333332,11.4715625
1996-11-29,NA,18356.260416666668,11.3915625
1996-11-30,NA,17678.333333333332,11.147604166666667
1996-12-01,NA,17172.145833333332,11.186354166666666
1996-12-02,NA,15981.65625,10.901979166666667
1996-12-03,NA,11538.427083333334,10.937916666666666
1996-12-04,NA,12586.46875,10.95
1996-12-05,NA,12770.75,11.460833333333333
1996-12-06,NA,26885.770833333332,11.677291666666667
1996-12-07,NA,31821.145833333332,11.806666666666667
1996-12-08,NA,30790,12.018958333333334
1996-12-09,NA,26543.541666666668,12.360416666666667
1996-12-10,NA,33592.322916666664,12.918229166666666
1996-12-11,NA,41610.520833333336,12.644270833333334
1996-12-12,NA,46494.583333333336,12.63875
1996-12-13,NA,56410.333333333336,12.588854166666668
1996-12-14,NA,62133.447916666664,12.295833333333333
1996-12-15,NA,70434.27083333333,12.121979166666666
1996-12-16,NA,69150.46875,12.1325
1996-12-17,NA,79447.08333333333,12.3215625
1996-12-18,NA,82723.07291666667,12.1965625
1996-12-19,NA,74208.4375,12.192916666666667
1996-12-20,NA,66704.47916666667,12.308125
1996-12-21,NA,56765.833333333336,12.806666666666667
1996-12-22,NA,58324.895833333336,13.264270833333333
1996-12-23,NA,65528.708333333336,12.9875
1996-12-24,NA,58439.479166666664,12.441666666666666
1996-12-25,NA,54990.125,12.4175
1996-12-26,NA,51789.104166666664,12.556041666666667
1996-12-27,NA,56401.46875,12.995208333333334
1996-12-28,NA,69020.83333333333,12.871041666666667
1996-12-29,NA,74021.11458333333,12.9884375
1996-12-30,NA,88290.70833333333,13.397395833333333
1996-12-31,NA,104069.79166666667,13.4315625
1997-01-01,NA,146753.125,14.1184375
1997-01-02,NA,229854.16666666666,14.72875
1997-01-03,NA,NA,16.486770833333335
1997-01-04,NA,NA,17.27663157894737
1997-01-05,NA,NA,17.332291666666666
1997-01-06,NA,NA,16.607708333333335
1997-01-07,NA,NA,15.871041666666667
1997-01-08,NA,NA,15.608020833333333
1997-01-09,NA,NA,15.455
1997-01-10,NA,NA,15.195625
1997-01-11,NA,NA,14.953020833333333
1997-01-12,NA,NA,14.687083333333334
1997-01-13,NA,NA,14.325208333333334
1997-01-14,NA,NA,13.683958333333333
1997-01-15,NA,NA,13.250833333333333
1997-01-16,NA,NA,13.090104166666666
1997-01-17,NA,NA,12.874479166666667
1997-01-18,NA,NA,12.763333333333334
1997-01-19,NA,NA,12.9228125
1997-01-20,NA,NA,13.26
1997-01-21,NA,NA,13.3184375
1997-01-22,NA,NA,13.3853125
1997-01-23,NA,NA,13.959375
1997-01-24,NA,NA,13.80625
1997-01-25,NA,NA,14.4725
1997-01-26,NA,NA,15.131354166666666
1997-01-27,NA,NA,14.925729166666667
1997-01-28,NA,NA,14.598854166666667
1997-01-29,NA,NA,14.367916666666666
1997-01-30,NA,NA,14.117916666666666
1997-01-31,NA,NA,13.935104166666667
1997-02-01,NA,NA,13.811770833333334
1997-02-02,NA,NA,13.636354166666667
1997-02-03,NA,NA,13.532604166666667
1997-02-04,NA,NA,13.648645833333333
1997-02-05,NA,NA,13.671770833333333
1997-02-06,NA,NA,13.613229166666667
1997-02-07,NA,NA,13.514791666666667
1997-02-08,NA,NA,13.4871875
1997-02-09,NA,NA,13.364270833333332
1997-02-10,NA,NA,13.206041666666666
1997-02-11,NA,NA,13.168229166666666
1997-02-12,NA,NA,12.950208333333332
1997-02-13,NA,NA,12.386979166666666
1997-02-14,NA,NA,12.184479166666666
1997-02-15,NA,NA,12.1671875
1997-02-16,NA,NA,12.279166666666667
1997-02-17,NA,NA,12.508020833333333
1997-02-18,NA,NA,12.106458333333332
1997-02-19,NA,NA,11.9009375
1997-02-20,NA,NA,11.873333333333333
1997-02-21,NA,NA,11.813645833333334
1997-02-22,NA,NA,11.834479166666666
1997-02-23,NA,NA,11.7553125
1997-02-24,NA,NA,11.3403125
1997-02-25,NA,NA,11.557291666666666
1997-02-26,NA,NA,11.999895833333333
1997-02-27,NA,NA,12.200729166666667
1997-02-28,NA,NA,12.055416666666666
1997-03-01,NA,NA,11.754791666666666
1997-03-02,NA,NA,11.8775
1997-03-03,NA,NA,11.824583333333333
1997-03-04,NA,NA,11.619270833333333
1997-03-05,NA,NA,11.555208333333333
1997-03-06,NA,NA,11.7746875
1997-03-07,NA,NA,11.873958333333333
1997-03-08,NA,NA,11.849583333333333
1997-03-09,NA,NA,11.71375
1997-03-10,NA,NA,11.611666666666666
1997-03-11,NA,NA,11.85875
1997-03-12,NA,NA,11.930416666666666
1997-03-13,NA,NA,11.634479166666667
1997-03-14,NA,NA,11.630520833333334
1997-03-15,NA,NA,11.859791666666666
1997-03-16,NA,NA,11.938541666666666
1997-03-17,NA,NA,11.858333333333333
1997-03-18,NA,NA,11.5034375
1997-03-19,NA,NA,11.458645833333334
1997-03-20,NA,NA,11.627916666666666
1997-03-21,NA,NA,11.727083333333333
1997-03-22,NA,NA,11.826041666666667
1997-03-23,NA,NA,11.991458333333334
1997-03-24,NA,NA,11.854375
1997-03-25,NA,NA,11.799895833333334
1997-03-26,NA,NA,11.937083333333334
1997-03-27,NA,NA,12.026666666666667
1997-03-28,NA,NA,11.912916666666666
1997-03-29,NA,NA,11.684895833333334
1997-03-30,NA,NA,11.954166666666666
1997-03-31,NA,NA,11.954583333333334
1997-04-01,NA,NA,11.4434375
1997-04-02,NA,NA,10.937604166666667
1997-04-03,NA,NA,11.181458333333333
1997-04-04,NA,NA,11.574583333333333
1997-04-05,NA,NA,11.665
1997-04-06,NA,NA,11.656666666666666
1997-04-07,NA,NA,11.547291666666666
1997-04-08,NA,NA,11.515625
1997-04-09,NA,NA,11.643854166666667
1997-04-10,NA,NA,11.402083333333334
1997-04-11,NA,NA,11.3628125
1997-04-12,NA,NA,11.421875
1997-04-13,NA,NA,11.4328125
1997-04-14,NA,NA,11.2778125
1997-04-15,NA,NA,11.15125
1997-04-16,NA,NA,11.255625
1997-04-17,NA,NA,11.277395833333333
1997-04-18,NA,NA,11.329895833333333
1997-04-19,NA,NA,11.35375
1997-04-20,NA,NA,11.17375
1997-04-21,NA,NA,11.2071875
1997-04-22,NA,NA,11.3740625
1997-04-23,NA,NA,11.472604166666667
1997-04-24,NA,NA,11.536979166666667
1997-04-25,NA,NA,11.328541666666666
1997-04-26,NA,NA,11.485416666666666
1997-04-27,NA,NA,11.756145833333333
1997-04-28,NA,NA,11.654270833333333
1997-04-29,NA,NA,11.658229166666667
1997-04-30,NA,NA,11.584375
1997-05-01,NA,NA,11.381458333333333
1997-05-02,NA,NA,11.292604166666667
1997-05-03,NA,NA,11.375520833333333
1997-05-04,NA,NA,11.384479166666667
1997-05-05,NA,NA,11.439270833333333
1997-05-06,NA,NA,11.5228125
1997-05-07,NA,NA,11.59375
1997-05-08,NA,NA,11.794270833333334
1997-05-09,NA,NA,11.781041666666667
